time_s,cell_voltage_min_v,cell_voltage_mean_v,cell_voltage_max_v,cell_temperature_max_c,soc_min,soc_max,pack_voltage_v,pack_power_w,soc_spread
1174.0,3.6043717765248857,3.642791543361111,3.6727703461103496,25.583699588262093,0.6361796887662042,0.6918920904579107,43.71349852033333,218.56749260166666,0.05571240169170644
1176.0,3.603861161661676,3.6422992523020405,3.6722864882524213,25.584301844579908,0.6356968071167326,0.6914348572195019,43.70759102762449,218.53795513812244,0.05573805010276933
1178.0,3.603350708914972,3.6418071243135057,3.671802796424235,25.58488917967411,0.635213925467261,0.6909776239810932,43.70168549176207,218.50842745881036,0.05576369851383223
1180.0,3.6028404109566368,3.641315152045852,3.671319263209601,25.5854619547532,0.6347310438177893,0.6905203907426845,43.695781824550224,218.47890912275113,0.05578934692489512
1182.0,3.602330260789918,3.6408233284812965,3.670835881525694,25.586020522675604,0.6342481621683177,0.6900631575042757,43.68987994177556,218.4493997088778,0.05581499533595802
1184.0,3.601820251734458,3.640331646918922,3.6703526446080206,25.586565228123956,0.6337652805188461,0.689605924265867,43.68397976302707,218.41989881513535,0.05584064374702091
1186.0,3.601310377411987,3.6398401009603663,3.6698695459960646,25.587096407776684,0.6332823988693744,0.6891486910274582,43.67808121152439,218.39040605762196,0.05586629215808381
1188.0,3.6008006317326533,3.6393486844961362,3.669386579519582,25.587614390476862,0.6327995172199028,0.6886914577890495,43.672184213953635,218.36092106976818,0.0558919405691467
1190.0,3.6002910088819857,3.6388573916925626,3.6689037392855126,25.58811949739837,0.6323166355704312,0.6882342245506408,43.66628870031075,218.33144350155376,0.0559175889802096
1192.0,3.5997815033084324,3.6383662169793283,3.6684210196654883,25.588612042209313,0.6318337539209595,0.687776991312232,43.66039460375194,218.3019730187597,0.05594323739127249
1194.0,3.599272109711472,3.637875155037572,3.667938415283896,25.589092331232724,0.6313508722714879,0.6873197580738233,43.654501860450864,218.27250930225432,0.05596888580233539
1196.0,3.59876282303026,3.637384200788519,3.667455921006489,25.589560663604562,0.6308679906220163,0.6868625248354145,43.64861040946223,218.24305204731115,0.055994534213398284
1198.0,3.5982536384327872,3.636893349382637,3.6669735319295085,25.59001733142898,0.6303851089725446,0.6864052915970058,43.642720192591646,218.21360096295822,0.05602018262446118
1200.0,3.597744551305531,3.6364025961892756,3.6664912433692924,25.590462619930918,0.629902227323073,0.6859480583585971,43.636831154271306,218.18415577135653,0.056045831035524074
1202.0,3.597235557243572,3.6359119367867714,3.6660090508523644,25.590896807605983,0.6294193456736014,0.6854908251201883,43.63094324144126,218.1547162072063,0.05607147944658697
1204.0,3.5967266520411614,3.6354213669530133,3.6655269501059595,25.591320166367684,0.6289364640241297,0.6850335918817796,43.62505640343616,218.1252820171808,0.056097127857649864
1206.0,3.596217831682712,3.6349308826564175,3.665044937048981,25.591732961691978,0.6284535823746581,0.6845763586433709,43.61917059187701,218.09585295938504,0.05612277626871276
1208.0,3.595709092334198,3.6344404800473225,3.6645630077833653,25.592135452759205,0.6279707007251865,0.6841191254049621,43.61328576056787,218.06642880283934,0.056148424679775655
1210.0,3.595200430334942,3.6339501554497713,3.6640811585858435,25.592527892593388,0.6274878190757148,0.6836618921665534,43.60740186539726,218.0370093269863,0.05617407309083855
1212.0,3.594691842189779,3.633459905353659,3.6635993859000626,25.59291052819895,0.6270049374262432,0.6832046589281446,43.60151886424391,218.00759432121953,0.056199721501901445
1214.0,3.5941833245615666,3.6329697264072442,3.6631176863290698,25.59328360069483,0.6265220557767716,0.6827474256897359,43.59563671688693,217.97818358443465,0.05622536991296434
1216.0,3.59367487426404,3.632479615409991,3.662636056628135,25.59364734544608,0.6260391741272999,0.6822901924513272,43.58975538491989,217.94877692459946,0.056251018324027235
1218.0,3.59316648825499,3.6319895693057394,3.6621544936979005,25.594001992192933,0.6255562924778283,0.6818329592129184,43.58387483166887,217.91937415834437,0.05627666673509013
1220.0,3.5926581636297437,3.631499585176185,3.661672994577832,25.59434776517735,0.6250734108283567,0.6813757259745097,43.57799502211422,217.88997511057113,0.056302315146153026
1222.0,3.59214989761495,3.631009660234648,3.6611915564399706,25.594684883267124,0.624590529178885,0.6809184927361009,43.572115922815776,217.8605796140789,0.05632796355721592
1224.0,3.591641687562637,3.630519791820131,3.6607101765829655,25.59501356007754,0.6241076475294134,0.6804612594976922,43.56623750184157,217.83118750920784,0.056353611968278816
1226.0,3.591133530944543,3.6300299773916387,3.66022885242638,25.595334004090606,0.6236247658799418,0.6800040262592835,43.560359728699666,217.80179864349833,0.05637926037934171
1228.0,3.5906254253467034,3.6295402145227613,3.659747581505245,25.595646418771935,0.6231418842304701,0.6795467930208747,43.55448257427314,217.7724128713657,0.056404908790404606
1230.0,3.5901173684642775,3.6290505008964966,3.6592663614648666,25.595951002685243,0.6226590025809985,0.679089559782466,43.54860601075796,217.7430300537898,0.0564305572014675
1232.0,3.589609358096622,3.6285608343003077,3.658785190055867,25.596247949604553,0.6221761209315269,0.6786323265440573,43.542730011603695,217.71365005801846,0.0564562056125304
1234.0,3.58910139214257,3.6280712126214087,3.6583040651294416,25.596537448624108,0.6216932392820552,0.6781750933056485,43.536854551456905,217.68427275728453,0.05648185402359329
1236.0,3.588593468595938,3.6275816338422557,3.657822984632845,25.596819684266023,0.6212103576325836,0.6777178600672398,43.53097960610707,217.65489803053532,0.05650750243465619
1238.0,3.5880855855412297,3.627092096036249,3.657341946605062,25.59709483658573,0.620727475983112,0.677260626828831,43.52510515243499,217.62552576217496,0.05653315084571908
1240.0,3.5875777411495333,3.626602597363625,3.656860949172687,25.59736308127521,0.6202445943336403,0.6768033935904223,43.5192311683635,217.59615584181748,0.05655879925678198
1242.0,3.587069933674606,3.6261131360675325,3.6563799905459895,25.59762458976411,0.6197617126841687,0.6763461603520136,43.51335763281039,217.56678816405196,0.05658444766784487
1244.0,3.586562161449141,3.6256237104702955,3.6558990690151454,25.597879529318696,0.619278831034697,0.6758889271136048,43.50748452564355,217.53742262821774,0.05661009607890777
1246.0,3.5860544228811895,3.625134318969833,3.6554181829466534,25.598128063138752,0.6187959493852254,0.6754316938751961,43.501611827637994,217.50805913818996,0.05663574448997066
1248.0,3.585546716450758,3.624644960036244,3.6549373307798985,25.598370350452402,0.6183130677357538,0.6749744606367873,43.495739520434924,217.47869760217463,0.05666139290103356
1250.0,3.585039040706556,3.624155632208556,3.654456511023882,25.598606546608924,0.6178301860862822,0.6745172273983786,43.489867586502676,217.44933793251337,0.05668704131209645
1252.0,3.584531394262885,3.623666334091608,3.6539757222540943,25.598836803169572,0.6173473044368105,0.6740599941599699,43.4839960090993,217.41998004549652,0.05671268972315935
1254.0,3.5840237757966764,3.6231770643530807,3.653494963109528,25.599061267996454,0.6168644227873389,0.6736027609215611,43.47812477223697,217.39062386118485,0.056738338134222244
1256.0,3.5835161840446577,3.622687821720659,3.653014232289822,25.59928008533947,0.6163815411378673,0.6731455276831524,43.47225386064791,217.36126930323957,0.05676398654528514
1258.0,3.5830086178006475,3.622198604979326,3.6525335285525466,25.599493395921385,0.6158986594883956,0.6726882944447437,43.466383259751915,217.33191629875958,0.056789634956348034
1260.0,3.5825010759129774,3.621709412968775,3.6520528507105987,25.599701337021042,0.615415777838924,0.6722310612063349,43.4605129556253,217.30256477812648,0.05681528336741093
1262.0,3.5819935572820234,3.621220244580939,3.651572197629716,25.599904042554748,0.6149328961894523,0.6717738279679262,43.45464293497127,217.27321467485635,0.056840931778473824
1264.0,3.5814860608578565,3.6207310987576364,3.6510915682261125,25.600101643155874,0.6144500145399807,0.6713165947295174,43.44877318509164,217.24386592545818,0.05686658018953672
1266.0,3.5809785856379928,3.6202419744883176,3.6506109614642073,25.60029426625271,0.6139671328905091,0.6708593614911087,43.44290369385981,217.21451846929907,0.056892228600599615
1268.0,3.5804711306652486,3.6197528708079147,3.650130376354468,25.60048203614459,0.6134842512410374,0.6704021282527,43.43703444969498,217.18517224847488,0.05691787701166251
1270.0,3.5799636950256937,3.6192637867947917,3.6496498119513405,25.600665074076332,0.6130013695915658,0.6699448950142912,43.4311654415375,217.1558272076875,0.056943525422725405
1272.0,3.579456277846695,3.618774721568784,3.649169267351283,25.600843498311,0.6125184879420942,0.6694876617758825,43.42529665882541,217.12648329412704,0.0569691738337883
1274.0,3.578948878295049,3.6182856742893255,3.648688741690875,25.60101742420108,0.6120356062926225,0.6690304285374737,43.41942809147191,217.09714045735953,0.056994822244851195
1276.0,3.5784414955752,3.6177966441536644,3.648208234145027,25.60118696425801,0.6115527246431509,0.668573195299065,43.413559729843975,217.06779864921987,0.05702047065591409
1278.0,3.577934128927537,3.6173076303951572,3.647727743925258,25.601352228220183,0.6110698429936793,0.6681159620606563,43.40769156474189,217.03845782370945,0.057046119066976986
1280.0,3.5774267776267688,3.6168186322816385,3.647247270278059,25.601513323119406,0.6105869613442076,0.6676587288222475,43.40182358737966,217.0091179368983,0.05707176747803988
1282.0,3.576919440980373,3.6163296491138652,3.646766812483322,25.60167035334584,0.610104079694736,0.6672014955838388,43.39595578936638,216.9797789468319,0.057097415889102776
1284.0,3.5764121183271143,3.6158406802240357,3.6462863698528465,25.60182342071148,0.6096211980452644,0.66674426234543,43.39008816268843,216.95044081344213,0.05712306430016567
1286.0,3.575904809035631,3.6153517249743685,3.645805941728916,25.601972624512197,0.6091383163957927,0.6662870291070213,43.38422069969242,216.92110349846212,0.057148712711228566
1288.0,3.575397512503081,3.6148627827557474,3.6453255274829264,25.602118061588346,0.6086554347463211,0.6658297958686126,43.37835339306897,216.89176696534486,0.05717436112229146
1290.0,3.5748902281538566,3.614373852986432,3.6448451265140864,25.602259826383992,0.6081725530968495,0.6653725626302038,43.37248623583719,216.86243117918593,0.05720000953335436
1292.0,3.574382955438353,3.6138849351108235,3.6443647382481736,25.602398011004787,0.6076896714473778,0.6649153293917951,43.366619221329884,216.8330961066494,0.05722565794441725
1294.0,3.573875693831788,3.6133960285982822,3.6438843621363466,25.602532705274502,0.6072067897979062,0.6644580961533864,43.360752343179385,216.80376171589694,0.05725130635548015
1296.0,3.5733684428330874,3.6129071329420057,3.6434039976540107,25.602663996790266,0.6067239081484346,0.6640008629149776,43.35488559530407,216.77442797652034,0.05727695476654304
1298.0,3.5728612019638075,3.612418247657953,3.64292364429973,25.602791970976526,0.6062410264989629,0.6635436296765689,43.34901897189544,216.7450948594772,0.05730260317760594
1300.0,3.572353970767113,3.61192937228382,3.6424433015942,25.60291671113775,0.6057581448494913,0.6630863964381601,43.343152467405844,216.71576233702922,0.05732825158866883
1302.0,3.571846748806803,3.611440506378059,3.641962969079251,25.603038298509908,0.6052752632000197,0.6626291631997514,43.33728607653671,216.68643038268354,0.05735389999973173
1304.0,3.571339535666376,3.61095164951894,3.641482646316909,25.603156812310775,0.604792381550548,0.6621719299613427,43.33141979422728,216.6570989711364,0.05737954841079462
